sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
11055373	420659509001	1	72300	40.9894112	-79.0879569
11055374	420659509001	1	6000	40.9835237	-79.1212898
11055375	420659509001	1	53200	40.9882808	-79.0236381
11055376	420659509001	1	119100	40.9962815	-79.0384618
11055377	420659509001	1	65000	41.0172217	-79.1253471
11055378	420659509001	1	35000	40.9925583	-79.0978036
11055379	420659509001	1	87050	40.9963414	-79.1037585
11055380	420659509001	1	9800	40.9965204	-79.1053534
11055381	420659509001	1	78500	40.9933373	-79.0991398
11055382	420659509001	1	26000	40.9945512	-79.1028840
11055383	420659509001	1	110700	40.9931734	-79.0985498
11055384	420659509001	1	9000	41.0001800	-79.1077635
11055385	420659509001	1	83800	41.0034690	-79.0971142
11055386	420659509001	1	9600	40.9913840	-79.0964180
11055387	420659509001	1	33900	40.9907873	-79.0950404
11055388	420659509001	1	4520	41.0025927	-79.0988442
11055389	420659509001	1	20300	41.0029070	-79.0958383
11055390	420659509001	1	37800	41.0027191	-79.0980006
11055391	420659509001	1	124600	40.9860601	-79.0873611
11055392	420659509001	1	96000	41.0383224	-79.1122863
11055393	420659509001	1	20600	41.0041530	-79.0923033
11055394	420659509001	1	108000	40.9860711	-79.0856072
11055395	420659509001	1	73800	40.9869652	-79.0863323
11055396	420659509001	1	48000	41.0382427	-79.1100664
11055397	420659509001	1	8600	41.0021416	-79.0964420
11055398	420659509001	1	39000	41.0070066	-79.1243064
11055399	420659509001	1	16800	40.9914725	-79.0301276
11055400	420659509001	1	7600	41.0378877	-79.1099355
11055401	420659509001	1	70000	41.0455637	-79.0921788
11055402	420659509001	1	15400	40.9987054	-79.1066135
11055403	420659509001	1	187600	41.0704731	-79.1159083
11055404	420659509001	1	161500	41.0031551	-79.0955338
11055405	420659509001	1	8800	40.9866262	-79.1257810
11055406	420659509001	1	81500	41.0296806	-79.0497502
11055407	420659509001	1	62000	40.9994670	-79.0414204
11055408	420659509001	1	143000	41.0051694	-79.0836762
11055409	420659509001	1	201000	41.0371395	-79.1087776
11055410	420659509001	1	47700	40.9870387	-79.0847838
11055411	420659509001	1	35850	40.9868924	-79.0823730
11055412	420659509001	1	31500	40.9877380	-79.0874901
11055413	420659509001	1	74000	41.0107676	-79.0655677
11055414	420659509001	1	15900	41.0111756	-79.0660872
11055415	420659509001	1	55990	40.9867870	-79.0828312
11055416	420659509001	1	10900	41.0088789	-79.1249292
11055417	420659509001	1	11300	41.0368330	-79.1134980
11055418	420659509001	1	5500	41.0261618	-79.0722657
11055419	420659509001	1	890	41.0053392	-79.0828252
11055420	420659509001	1	583700	41.0043864	-79.0838195
11055421	420659509001	1	50500	41.0702128	-79.1177537
11055422	420659509001	1	50000	41.0042599	-79.0909526
11055423	420659509001	1	18000	40.9831962	-79.1207409
11055424	420659509001	1	88400	41.0164075	-79.1256509
11055425	420659509001	1	527000	40.9879910	-79.0878552
11055426	420659509001	1	55200	41.0033081	-79.1064422
11055427	420659509001	1	37500	41.0049878	-79.0926162
11055428	420659509001	1	74000	41.0390494	-79.1068011
11055429	420659509001	1	39700	41.0097162	-79.0657786
11055430	420659509001	1	794300	40.9834634	-79.0222414
11055431	420659509001	1	74000	40.9901947	-79.0272075
11055432	420659509001	1	35700	40.9887829	-79.0253910
11055433	420659509001	1	8000	40.9893750	-79.0265584
11055434	420659509001	1	40000	41.0320873	-79.1212710
11055435	420659509001	1	117600	40.9983063	-79.1076922
11055436	420659509001	1	18300	41.0054632	-79.1044095
11055437	420659509001	1	35200	41.0316424	-79.0496827
11055438	420659509001	1	14200	41.0410037	-79.0848339
11055439	420659509001	1	50300	41.0466039	-79.0837921
11055440	420659509001	1	46200	41.0008584	-79.1082925
11055441	420659509001	1	113900	40.9995805	-79.1095999
11055442	420659509001	1	17820	40.9871492	-79.0804548
11055443	420659509001	1	14200	40.9881221	-79.0802048
11055444	420659509001	1	142000	40.9866790	-79.0809486
11055445	420659509001	1	99000	41.0368825	-79.1115989
11055446	420659509001	1	60800	41.0278240	-79.0727315
11055447	420659509001	1	67000	41.0373491	-79.1122810
11055448	420659509001	1	9530	40.9846120	-79.1212786
11055449	420659509001	1	136000	41.0040302	-79.0853726
11055450	420659509001	1	20000	40.9970771	-79.1069018
11055451	420659509001	1	15000	40.9952102	-79.1069737
11055452	420659509001	1	35600	40.9967824	-79.1077650
11055453	420659509001	1	8300	40.9999517	-79.1085922
11055454	420659509001	1	147800	40.9839410	-79.1224270
11055455	420659509001	1	11310	41.0269217	-79.0736106
11055456	420659509001	1	51100	41.0078363	-79.1227585
11055457	420659509001	1	95000	41.0370511	-79.1075360
11055458	420659509001	1	25700	41.0032071	-79.1092800
11055459	420659509001	1	37200	40.9979043	-79.1067909
11055460	420659509001	1	52000	41.0296436	-79.0512915
11055461	420659509001	1	64000	40.9975375	-79.1087706
11055462	420659509001	1	79000	41.0048066	-79.0809900
11055463	420659509001	1	15600	41.0422308	-79.0857015
11055464	420659509001	1	19200	40.9905447	-79.0888985
11055465	420659509001	1	100400	41.0122915	-79.0673439
11055466	420659509001	1	8300	41.0053514	-79.1195952
11055467	420659509001	1	29600	41.0455927	-79.0914554
11055468	420659509001	1	44000	41.0449631	-79.0894251
11055469	420659509001	1	48600	41.0456761	-79.0880318
11055470	420659509001	1	50604	41.0051458	-79.1214542
11055471	420659509001	1	44400	41.0057099	-79.1220335
11055472	420659509001	1	13860	41.0071914	-79.1237007
11055473	420659509001	1	52800	41.0076082	-79.1224587
11055474	420659509001	1	16200	41.0061675	-79.1200631
11055475	420659509001	1	39400	41.0066515	-79.1222851
11055476	420659509001	1	28500	41.0067923	-79.1209074
11055477	420659509001	1	40400	40.9861579	-79.0841969
11055478	420659509001	1	70000	40.9959261	-79.1065556
11055479	420659509001	1	106400	40.9916988	-79.0911025
11055480	420659509001	1	40000	41.0126929	-79.1252257
11055481	420659509001	1	33300	41.0044643	-79.1176118
11055482	420659509001	1	7600	41.0029543	-79.1163012
11055483	420659509001	1	30000	41.0553980	-79.0641939
11055484	420659509001	1	36000	41.0433987	-79.0917821
11055485	420659509001	1	57500	40.9915848	-79.0908842
11055486	420659509001	1	38000	41.0441235	-79.0902069
11055487	420659509001	1	58900	41.0554223	-79.0649149
11055488	420659509001	1	74500	41.0431815	-79.0904695
11055489	420659509001	1	31500	41.0557005	-79.0659971
11055490	420659509001	1	74200	41.0047077	-79.0911832
11055491	420659509001	1	16820	41.0129939	-79.0685985
11055492	420659509001	1	317000	41.0302964	-79.1222163
11055493	420659509001	1	31700	41.0559197	-79.0812629
11055494	420659509001	1	79700	41.0572916	-79.0801075
11055495	420659509001	1	18100	41.0559863	-79.0810857
11055496	420659509001	1	36060	40.9907244	-79.0288009
11055497	420659509001	1	68800	41.0115019	-79.1241765
11055498	420659509001	1	12100	41.0007358	-79.1105944
11055499	420659509001	1	84200	41.0076349	-79.1248516
11055500	420659509001	1	40000	41.0108003	-79.1249970
11055501	420659509001	1	56000	41.0084351	-79.1235427
11055502	420659509002	1	14000	41.0715887	-79.1193896
11055503	420659509002	1	95300	41.0901069	-79.1347195
11055504	420659509002	1	44000	41.0221837	-79.1357105
11055505	420659509002	1	48100	41.0724020	-79.1274748
11055506	420659509002	1	81000	41.0636161	-79.1260266
11055507	420659509002	1	76300	41.0711597	-79.1260407
11055508	420659509002	1	9700	41.0838066	-79.1669700
11055509	420659509002	1	62700	41.0837439	-79.1663358
11055510	420659509002	1	73300	41.0840188	-79.1666409
11055511	420659509002	1	17000	41.0713221	-79.1258845
11055512	420659509002	1	88800	41.0716392	-79.1270066
11055513	420659509002	1	70000	41.0712288	-79.1218039
11055514	420659509002	1	11680	41.0277348	-79.1396794
11055515	420659509002	1	12100	41.0636181	-79.1253486
11055516	420659509002	1	24000	41.0708677	-79.1199538
11055517	420659509002	1	69000	41.0631515	-79.1254907
11055518	420659509002	1	17800	41.0707149	-79.1205811
11055519	420659509002	1	80100	41.0886908	-79.1813435
11055520	420659509002	1	25000	41.0712841	-79.1235294
11055521	420659509002	1	22780	41.0282224	-79.1396695
11055522	420659509002	1	31900	41.0708255	-79.1230722
11055523	420659509002	1	64000	41.0733112	-79.1288102
11055524	420659509002	1	16200	41.0712973	-79.1247233
11055525	420659509002	1	14400	41.0739045	-79.1289768
11055526	420659509002	1	22800	41.0712136	-79.1266654
11055527	420659509002	1	41000	41.0732328	-79.1276818
11055528	420659509002	1	93530	41.0705706	-79.1224067
11055529	420659509002	1	14200	41.0732706	-79.1282172
11055530	420659509002	1	38000	41.0747994	-79.1329634
11055531	420659509002	1	17490	41.0979742	-79.2109070
11055532	420659509002	1	16500	41.0269203	-79.1405572
11055533	420659509002	1	39600	41.0270519	-79.1394848
11055534	420659509002	1	22410	41.0896917	-79.1368864
11055535	420659509002	1	35800	41.0979170	-79.2099881
11055536	420659509002	1	13300	41.0978481	-79.2083347
11055537	420659509002	1	23580	41.0647210	-79.1747191
11055538	420659509002	1	41000	41.0906519	-79.1346110
11055539	420659509002	1	4000	41.0747010	-79.1299566
11055540	420659509002	1	125000	41.0712433	-79.1624350
11055541	420659509002	1	103400	41.0637472	-79.1743592
11055542	420659509002	1	73300	41.0269322	-79.1420955
11055543	420659509002	1	43000	41.0257864	-79.1401309
11055544	420659509002	1	44250	41.0972392	-79.2086262
11055545	420659509002	1	20000	41.0727756	-79.1282971
11055546	420659509002	1	18000	41.0261336	-79.1377004
11055547	420659509002	1	23000	41.0747711	-79.1306588
11055548	420659509002	1	54000	41.0234452	-79.1367716
11055549	420659509002	1	63900	41.0897481	-79.1382787
11055550	420659509002	1	14400	41.0763752	-79.1330332
11055551	420659509002	1	117600	41.0664150	-79.1432336
11055552	420659509002	1	83400	41.0267894	-79.1423982
11055553	420659509002	1	48200	41.0943907	-79.1796015
11055554	420659509002	1	58500	41.0488521	-79.1275431
11055555	420659509002	1	85000	41.0339993	-79.1775408
11055556	420659509002	1	37200	41.0870701	-79.1772185
11055557	420659509002	1	170000	41.0859710	-79.1750432
11055558	420659509002	1	57000	41.0970498	-79.2070455
11055559	420659509002	1	23400	41.0340652	-79.1803082
11055560	420659509002	1	35880	41.0244860	-79.1402380
11055561	420659509002	1	43600	41.0359463	-79.1752237
11055562	420659509002	1	66000	41.0898924	-79.1367465
11055563	420659509002	1	84200	41.0214144	-79.1348608
11055564	420659509002	1	43000	41.0342515	-79.1782133
11055565	420659509002	1	12000	41.0970893	-79.2105132
11055566	420659509002	1	80487	41.0948564	-79.1790279
11055567	420659509002	1	4300	41.0965517	-79.1793970
11055568	420659509002	1	34900	41.0710910	-79.1644266
11055569	420659509002	1	9000	41.0358044	-79.1755202
11055570	420659509002	1	15600	41.0867780	-79.1764599
11055571	420659509002	1	20404	41.0637713	-79.1747781
11055572	420659509002	1	60000	41.0705422	-79.1213686
11055573	420659509002	1	36000	41.0339788	-79.1816982
11055574	420659509002	1	18000	41.0263767	-79.1422141
11055575	420659509002	5	19000	41.0967477	-79.1784950
11055576	420659509002	1	14200	41.0224469	-79.1358067
11055577	420659509002	1	10260	41.0249333	-79.1402928
11055578	420659509002	1	42800	41.0212362	-79.1402143
11055579	420659509002	1	13100	41.0960470	-79.1783536
11055580	420659509002	1	22500	41.0377957	-79.1704654
11055581	420659509002	1	15380	41.0958186	-79.1794263
11055582	420659509002	1	46000	41.0393670	-79.1563080
11055583	420659509002	1	50000	41.0901476	-79.1369377
11055584	420659509002	1	84500	41.0954137	-79.1801720
11055585	420659509002	1	54000	41.0967717	-79.1807855
11055586	420659509002	1	99600	41.0953356	-79.1811383
11055587	420659509002	1	20300	41.0216918	-79.1415777
11055588	420659509002	1	15500	41.0973208	-79.1777250
11055589	420659509002	1	13900	41.0959811	-79.1812315
11055590	420659509002	1	54600	41.0972041	-79.1789660
11055591	420659509002	1	14400	41.0359585	-79.1636875
11055592	420659509002	1	16800	41.0402299	-79.1567211
11055593	420659509002	1	25900	41.0782083	-79.1353146
11055594	420659509002	1	154000	41.0862830	-79.1770607
11055595	420659509002	1	13600	41.0361832	-79.1628171
11055596	420659509002	1	105000	41.0252607	-79.1430121
11055597	420659509002	1	13600	41.0536344	-79.1260064
11055598	420659509002	1	16300	41.0235364	-79.1380216
11055599	420659509002	1	52760	41.0407067	-79.1552805
11055600	420659509002	1	227000	41.0255681	-79.1413625
11055601	420659509002	1	12200	41.0278668	-79.1413725
11055602	420659509002	1	12000	41.0357070	-79.1654511
11055603	420659509002	1	15000	41.0877333	-79.1826437
11055604	420659509002	1	68000	41.0414101	-79.1547501
11055605	420659509002	1	22520	41.0971537	-79.1771453
11055606	420659509002	1	24100	41.0403322	-79.1552312
11055607	420659509002	1	45500	41.0241203	-79.1386002
11055608	420659509002	1	36000	41.0973986	-79.2106783
11055609	420659509002	1	24000	41.0238160	-79.1422514
11055610	420659509002	1	137000	41.0345002	-79.1772655
11055611	420659509002	1	50700	41.0798969	-79.1363737
11055612	420659509002	1	13200	41.0368060	-79.1699215
11055613	420659509002	1	16000	41.0275692	-79.1428978
11055614	420659509002	1	68500	41.0963917	-79.2100421
11055615	420659509002	1	34200	41.0231412	-79.1409629
11055616	420659509002	1	11520	41.0796511	-79.1364412
11055617	420659509002	1	12000	41.0248994	-79.1395727
11055618	420659509002	1	76400	41.0410576	-79.1542018
11055619	420659509002	1	20700	41.0242290	-79.1422499
11055620	420659509002	1	13000	41.0974316	-79.1804298
11055621	420659509002	1	112600	41.0336554	-79.1647985
11055622	420659509002	1	84400	41.0219125	-79.1369509
11055623	420659509002	1	36000	41.0873421	-79.1421134
11055624	420659509002	1	117600	41.0415565	-79.1537492
11055625	420659509002	1	13000	41.0860427	-79.1409592
11055626	420659509002	1	583700	41.0225872	-79.1397139
11055627	420659509002	1	42800	41.0853435	-79.1407868
11055628	420659509002	1	32000	41.0867581	-79.1411012
11055629	420659509002	1	82400	41.0581629	-79.1255219
11055630	420659509002	1	13600	41.0375711	-79.1836021
11055631	420659509002	1	6500	41.0362336	-79.1840159
11055632	420659509002	1	64000	41.0347273	-79.1635930
11055633	420659509002	1	63000	41.0365521	-79.1683830
11055634	420659509002	1	65000	41.0716122	-79.2142933
11055635	420659509002	1	18200	41.0359905	-79.1849952
11055636	420659509002	1	19100	41.0347684	-79.1832719
11055637	420659509002	1	22700	41.0336617	-79.1838118
11055638	420659509002	1	38800	41.0856170	-79.1401574
11055639	420659509002	1	107000	41.0351593	-79.1831455
11055640	420659509002	1	47300	41.0342596	-79.1827894
11055641	420659509002	1	123000	41.0347018	-79.1847980
11055642	420659509002	1	21890	41.0842153	-79.1400891
11055643	420659509002	1	225000	41.0774839	-79.1349692
11055644	420659509002	1	21100	41.0793621	-79.1354191
11055645	420659509002	1	22800	41.0538830	-79.1259552
11055646	420659509002	1	42300	41.0590569	-79.1264219
11055647	420659509002	1	93000	41.0612752	-79.1273941
11055648	420659509002	1	17000	41.0235532	-79.1382259
11055649	420659509002	1	19000	41.0343716	-79.1655514
11055650	420659509002	1	52665	41.0503359	-79.1261346
11055651	420659509002	1	11500	41.0609148	-79.1261911
11055652	420659509002	1	80800	41.0507656	-79.1274603
11055653	420659509002	1	10400	41.0583123	-79.1270313
11055654	420659509002	1	105800	41.0474418	-79.1261286
11055655	420659509002	1	54500	41.0604036	-79.1276499
11055656	420659509002	1	89100	41.0557238	-79.1266311
11055657	420659509002	1	58500	41.0554429	-79.1258535
11055658	420659509002	1	49000	41.0514321	-79.1267247
11055659	420659509002	1	15600	41.0622439	-79.1266171
11055660	420659509002	1	115800	41.0687774	-79.1391452
11055661	420659509002	1	33900	41.0667142	-79.1439580
11055662	420659509002	1	73000	41.0830236	-79.1403687
11055663	420659509002	1	54300	41.0611174	-79.1253919
11055664	420659509002	1	15000	41.0593007	-79.1259971
11055665	420659509002	1	22100	41.0616984	-79.1259449
11055666	420659509002	1	59770	41.0595608	-79.1277092
11055667	420659509002	1	44100	41.0567666	-79.1262628
11055668	420659509002	1	58000	41.0500765	-79.1274231
11055669	420659509002	1	41200	41.0356176	-79.1825004
11055670	420659509002	1	0	41.0353573	-79.1809476
11055671	420659509002	1	9630	41.0224709	-79.1393960
11055672	420659509002	1	26630	41.0220101	-79.1375484
11055673	420659509002	1	52000	41.0952670	-79.1304207
11055674	420659509002	1	56400	41.0362608	-79.1830766
11055675	420659509002	1	71000	41.0523449	-79.1265054
11055676	420659509002	1	47000	41.0471139	-79.1548480
11055677	420659509002	1	17400	41.0595993	-79.1248355
11055678	420659509002	1	48200	41.0355512	-79.1683939
11055679	420659509002	1	110900	41.0588654	-79.1253477
11055680	420659509002	1	59000	41.0349974	-79.1798153
11055681	420659509002	1	59610	41.0607435	-79.1249953
11055682	420659509002	1	135000	41.0621775	-79.1256160
11055683	420659509002	1	49500	41.0546428	-79.1253064
11055684	420659509002	1	39200	41.0497929	-79.1556953
11055685	420659509002	1	15000	41.0482504	-79.1563505
11055686	420659509002	1	67000	41.0229428	-79.1427321
11055687	420659509002	1	10100	41.0455382	-79.1537076
11055688	420659509002	1	59000	41.0495928	-79.1561478
11055689	420659509002	1	57910	41.0471254	-79.1237603
11055690	420659509002	1	15090	41.0329655	-79.1653631
11055691	420659509002	1	55500	41.0248491	-79.1369824
11055692	420659509002	1	20640	41.0694134	-79.1467172
11055693	420659509002	1	340	41.0284221	-79.1257819
11055694	420659509002	1	339350	41.0473175	-79.1243919
11055695	420659509002	1	110000	41.0348000	-79.1815789
11055696	420659509002	1	60200	41.0500702	-79.1262655
11055697	420659509002	1	75650	41.0418070	-79.1522990
11055698	420659509002	1	116500	41.0467725	-79.1554656
11055699	420659509002	1	48000	41.0351055	-79.1655991
11055700	420659509002	1	21600	41.0695739	-79.1403395
11055701	420659509002	1	55350	41.0472522	-79.1231370
11055702	420659509002	1	34000	41.0825282	-79.1440569
11055703	420659509002	1	17000	41.0345455	-79.1787694
11055704	420659509002	1	15000	41.0510687	-79.1547714
