sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
152869634	11062413	62	F	1	0	X	513929561
152883140	11053591	18	M	1	2	X	X
152883142	11058941	21	M	1	2	X	X
152883144	11058941	46	F	1	0	X	X
152883145	11061748	21	M	1	2	X	X
152883146	11061748	18	M	1	2	X	X
152952593	11046901	53	M	1	0	X	514268309
152952595	11054395	53	M	1	0	X	514270908
152952597	11060317	53	M	1	0	X	514268522
152998434	11047920	59	F	1	0	X	514268563
152998435	11049601	59	F	1	0	X	514268039
152998436	11050554	59	F	1	0	X	514110743
153027142	11044243	4	M	1	2	X	X
153027143	11044243	2	F	1	2	X	X
153027145	11047049	23	M	1	10	X	514268093
153027147	11047049	4	M	1	2	X	X
153027149	11047049	1	M	1	2	X	X
153027150	11052280	23	M	1	10	X	514268053
153027152	11052280	4	M	1	2	X	X
153027155	11053640	23	M	1	10	X	514271558
153027157	11053640	4	M	1	2	X	X
153027159	11053640	1	M	1	2	X	X
153027160	11057570	23	M	1	10	X	513926393
153027161	11057570	24	F	1	0	X	514268752
153027166	11057820	24	F	1	0	X	513933082
153027167	11057820	4	M	1	2	X	X
153027168	11057820	2	F	1	2	X	X
153027169	11057820	1	M	1	2	X	X
153045213	11053466	49	F	1	10	X	514269986
153045215	11059176	49	F	1	10	X	514269445
153057296	11046200	70	F	1	0	X	X
153057298	11048690	70	F	1	0	X	X
153057300	11051276	70	F	1	0	X	X
153057302	11053830	70	F	1	0	X	X
153057303	11054451	70	F	1	0	X	X
153057304	11055380	70	F	1	0	X	X
153057308	11060517	70	F	1	0	X	X
153057309	11060986	70	F	1	0	X	X
153070606	11050415	36	M	1	0	X	514268161
153093393	11050881	40	F	1	1	X	X
153093394	11050881	45	M	1	0	X	514268000
153093396	11053684	16	M	1	2	450132231	X
153093399	11053684	12	F	1	2	450110701	X
153093403	11054640	12	F	1	2	450150578	X
153093404	11061047	16	M	1	2	450150577	X
153093406	11061047	45	M	1	0	X	513936842
153093408	11061221	16	M	1	2	450150577	X
153093409	11061221	40	F	1	1	X	X
153093411	11061221	12	F	1	2	450150577	X
153204748	11054418	65	M	1	1	X	X
153204750	11055580	65	M	1	1	X	X
153249887	11055227	71	F	1	1	X	X
153249888	11055227	76	M	1	0	X	X
153332677	11044114	34	M	1	0	X	514270735
153332679	11045053	34	M	1	0	X	514269638
153332680	11048696	34	M	1	0	X	514270908
153332682	11049975	34	M	1	0	X	514268152
153332684	11051014	34	M	1	0	X	514266330
153332685	11051057	34	M	1	0	X	514266370
153340032	11047451	48	F	1	0	X	514268093
153340033	11052524	48	F	1	0	X	514268093
153340034	11053065	48	F	1	0	X	514268938
153340037	11060574	48	F	1	0	X	514268259
153340038	11061261	48	F	1	0	X	514265657
153388264	11050017	86	F	1	0	X	X
153388265	11051184	86	F	1	0	X	X
153388266	11056093	86	F	1	0	X	X
153393859	11049717	27	F	1	0	X	X
153468252	11051667	75	F	1	1	X	X
153486271	11043902	56	M	1	0	X	514270415
153486274	11044577	60	F	1	1	X	X
153486275	11053285	56	M	1	0	X	514270921
153486276	11053285	60	F	1	1	X	X
153570913	11044495	60	M	1	0	X	X
153570914	11047207	60	M	1	0	X	X
153570915	11048638	60	M	1	0	X	X
153570916	11052918	60	M	1	0	X	X
153592219	11055836	60	F	1	0	X	X
153592220	11058169	60	F	1	0	X	X
153638011	11046671	13	F	1	2	450067304	X
153638012	11046671	15	F	1	2	450110702	X
153638014	11048157	42	F	1	1	X	X
153638018	11058571	42	F	1	1	X	X
153638019	11058571	13	F	1	2	450067304	X
153638021	11058571	44	M	1	0	X	514268774
153715590	11057912	51	M	1	2	X	X
153766796	11044206	88	F	1	0	X	X
153766797	11044330	88	F	1	0	X	X
153766798	11045271	88	F	1	0	X	X
153766799	11045448	88	F	1	0	X	X
153766801	11054113	88	F	1	0	X	X
153766802	11054715	88	F	1	0	X	X
153766804	11059143	88	F	1	0	X	X
153998644	11051950	46	M	1	0	X	514267988
153998648	11060615	22	F	1	7	X	514269419
154147025	11049175	49	M	1	0	X	514268048
154147026	11052878	41	F	1	10	X	514268935
154147027	11052878	49	M	1	0	X	514270454
154187938	11049442	47	M	1	0	X	514268411
154187939	11060431	47	M	1	0	X	514268561
154385249	11055464	82	F	1	1	X	X
154385250	11055464	83	M	1	0	X	X
154482604	11049556	13	F	1	2	450110845	X
154482605	11049556	15	M	1	2	450110845	X
154482606	11049556	41	F	1	0	X	511911228
154482609	11049904	41	F	1	0	X	514268411
154482610	11055395	13	F	1	2	450150578	X
154482611	11055395	15	M	1	2	450150577	X
154513714	11045983	63	M	1	0	X	514269695
154513716	11045983	61	F	1	1	X	514271168
154513717	11046970	63	M	1	0	X	514268093
154513718	11046970	36	M	1	2	X	514268238
154513720	11048527	63	M	1	0	X	514267751
154513721	11048527	36	M	1	2	X	514269842
154513723	11048865	63	M	1	0	X	514268271
154513724	11048865	36	M	1	2	X	514268289
154513725	11048865	61	F	1	1	X	514267791
154513726	11051154	63	M	1	0	X	514270454
154513728	11051154	61	F	1	1	X	514268152
154513729	11058613	63	M	1	0	X	514268711
154513730	11058613	36	M	1	2	X	514271280
154513731	11058613	61	F	1	1	X	513931228
154513732	11059069	63	M	1	0	X	514267879
154513734	11059069	61	F	1	1	X	514269445
154513735	11059128	63	M	1	0	X	514268538
154513738	11059248	63	M	1	0	X	514269215
154513740	11059248	61	F	1	1	X	514268694
154515544	11052479	7	F	1	2	450111632	X
154515545	11053716	5	F	1	2	450111632	X
154515551	11057927	40	M	1	0	X	X
154515552	11057927	7	F	1	2	450108468	X
154581405	11053327	44	F	1	0	X	514268951
154581408	11053327	44	M	1	1	X	514270705
154581409	11055897	44	F	1	0	X	509198428
154581410	11055897	10	M	1	2	450150578	X
154581413	11059090	44	F	1	0	X	514269445
154581415	11059090	14	M	1	2	450150577	X
154581416	11059090	44	M	1	1	X	514269238
154581417	11059495	44	F	1	0	X	514269445
154581418	11059495	10	M	1	2	450150578	X
154581419	11059495	14	M	1	2	450150577	X
154581421	11062291	44	F	1	0	X	514269305
154581423	11062291	14	M	1	2	450150577	X
154581424	11062291	44	M	1	1	X	514270453
154653510	11044654	41	F	1	1	X	514270454
154653511	11049488	16	F	1	2	450110845	X
154653512	11049488	50	M	1	0	X	514268271
154653513	11049488	41	F	1	1	X	514268285
154653514	11051251	16	F	1	2	450110845	X
154653515	11051251	50	M	1	0	X	514268060
154653518	11051906	50	M	1	0	X	514269842
154653521	11052582	50	M	1	0	X	514269603
154653522	11052582	41	F	1	1	X	514270859
154653523	11055517	16	F	1	2	450110845	X
154683569	11047008	58	M	1	0	X	514272884
154792176	11048550	18	M	1	2	450110845	X
154792177	11049354	41	F	1	1	X	X
154792178	11049354	43	M	1	0	X	514267988
154792179	11049354	18	M	1	2	450110845	X
154792180	11056930	41	F	1	1	X	X
154792181	11056930	43	M	1	0	X	514268741
154792182	11056930	18	M	1	2	450132231	X
154811755	11052831	41	M	1	10	X	514270106
154811757	11053405	19	M	1	12	X	X
154811759	11053405	36	F	1	0	X	514268938
154814068	11059639	87	F	1	0	X	X
154829381	11054441	52	M	1	0	X	514269603
154931572	11051171	67	M	1	0	X	X
155219218	11045290	2	M	1	2	X	X
155219220	11045290	41	F	1	1	X	X
155219221	11045290	51	M	1	0	X	514269638
155219222	11045290	8	F	1	2	450066968	X
155219223	11045497	2	M	1	2	X	X
155219224	11045497	5	M	1	2	X	X
155219226	11045497	51	M	1	0	X	514271054
155219227	11045497	8	F	1	2	450066968	X
155219228	11045632	2	M	1	2	X	X
155219231	11045632	51	M	1	0	X	514265913
155219233	11047335	2	M	1	2	X	X
155219236	11047335	51	M	1	0	X	514265866
155219242	11047823	8	F	1	2	450066968	X
155219243	11050183	2	M	1	2	X	X
155219248	11055349	2	M	1	2	X	X
155219249	11055349	5	M	1	2	X	X
155219250	11055349	41	F	1	1	X	X
155219251	11055349	51	M	1	0	X	514269450
155219252	11055349	8	F	1	2	450066968	X
155261756	11044451	73	F	1	0	X	X
155326549	11047971	79	F	1	0	X	X
155326550	11049021	79	F	1	0	X	X
155326552	11055646	79	F	1	0	X	X
155327576	11044789	9	F	1	2	450066968	X
155327578	11044789	32	F	1	1	X	514269672
155327582	11046689	10	M	1	2	450067304	X
155327583	11046689	32	F	1	1	X	514270454
155327584	11046689	25	M	1	0	X	514270501
155327585	11046917	14	F	1	3	450110845	X
155327586	11046917	9	F	1	2	450066968	X
155327596	11057151	9	F	1	2	450066968	X
155327598	11057151	32	F	1	1	X	514268538
155327599	11057151	25	M	1	0	X	514268818
155327600	11057271	14	F	1	3	450150577	X
155327601	11057271	9	F	1	2	450067582	X
155327602	11057271	10	M	1	2	450057407	X
155327606	11058284	9	F	1	2	450066968	X
155327607	11058284	10	M	1	2	450067304	X
155327609	11058284	25	M	1	0	X	514269445
155327611	11058481	9	F	1	2	450066968	X
155327612	11058481	10	M	1	2	450067304	X
155327613	11058481	32	F	1	1	X	514268863
155462692	11044696	47	F	1	0	X	514270241
155512892	11046008	67	F	1	1	X	X
155555396	11048660	67	F	1	1	X	X
155555398	11050749	67	F	1	1	X	X
155555399	11050749	70	M	1	0	X	X
155555400	11061573	67	F	1	1	X	X
155705089	11044297	71	M	1	1	X	X
155705093	11045772	71	M	1	1	X	X
155705097	11047351	71	M	1	1	X	X
155705100	11047900	73	F	1	0	X	X
155705101	11050493	71	M	1	1	X	X
155705102	11050493	73	F	1	0	X	X
155705104	11051474	73	F	1	0	X	X
155705105	11052958	71	M	1	1	X	X
155705106	11052958	73	F	1	0	X	X
155705107	11056381	71	M	1	1	X	X
155705110	11056704	73	F	1	0	X	X
155705113	11057450	71	M	1	1	X	X
155705114	11057450	73	F	1	0	X	X
155705115	11058743	71	M	1	1	X	X
155705119	11060578	71	M	1	1	X	X
155705120	11060578	73	F	1	0	X	X
155858422	11047064	52	F	1	0	X	X
155858423	11049382	52	F	1	0	X	X
155858426	11052657	52	F	1	0	X	X
155898830	11044279	18	M	1	2	450110702	X
155898831	11044279	51	M	1	0	X	X
155898832	11044279	44	F	1	1	X	X
155898834	11052768	18	M	1	2	450132231	X
155898835	11052768	51	M	1	0	X	X
155898837	11052768	24	M	1	2	X	514269381
155898840	11053570	44	F	1	1	X	X
155898843	11057462	51	M	1	0	X	X
155898844	11057462	44	F	1	1	X	X
155968580	11044841	30	F	1	1	X	514270670
155968581	11045590	32	M	1	0	X	514401645
155968587	11055155	32	M	1	0	X	511238534
155968589	11059017	32	M	1	0	X	514268741
155968590	11059017	30	F	1	1	X	514269174
155968594	11060142	30	F	1	1	X	514269022
155993079	11060520	52	F	1	0	X	X
155993081	11060520	83	M	1	4	X	X
156061037	11045687	34	M	1	3	X	514271168
156061038	11045687	45	F	1	0	X	514567182
156061040	11053541	45	F	1	0	X	514269097
156061041	11053912	34	M	1	3	X	514270908
156098240	11048246	49	M	1	0	X	514267643
156098241	11048450	48	F	1	1	X	X
156130877	11045171	85	M	1	1	X	514269681
156162736	11047858	32	F	1	0	X	514269397
156162737	11047858	33	M	1	1	X	514269697
156162741	11051367	6	F	1	2	450145390	X
156162743	11051367	33	M	1	1	X	514268774
156162745	11054846	32	F	1	0	X	514268014
156162746	11054846	33	M	1	1	X	514270020
156162747	11059124	6	F	1	2	450139177	X
156162748	11059124	32	F	1	0	X	514268691
156391571	11043934	49	M	1	0	X	514269697
156391572	11043934	50	F	1	1	X	514270454
156391575	11045580	49	M	1	0	X	514269749
156391576	11045580	50	F	1	1	X	514270182
156391577	11047955	49	M	1	0	X	514270649
156391580	11049206	50	F	1	1	X	514267727
156391582	11050139	50	F	1	1	X	514267171
156412710	11052312	25	F	1	0	X	514268951
156412712	11057667	25	F	1	0	X	514270102
156453917	11044978	36	M	1	0	X	514270798
156453918	11048693	36	M	1	0	X	514268070
156453919	11049392	36	M	1	0	X	514267791
156453922	11051107	36	M	1	0	X	514269361
156453925	11058078	36	M	1	0	X	514268845
156453926	11058400	36	M	1	0	X	513929625
156471996	11044552	57	M	1	0	X	514270328
156673709	11045843	72	F	1	0	X	X
156673710	11047382	76	M	1	1	X	X
156673711	11047382	72	F	1	0	X	X
156673712	11048008	76	M	1	1	X	X
156673714	11051340	76	M	1	1	X	X
156673715	11051340	72	F	1	0	X	X
156673716	11053937	76	M	1	1	X	X
156734775	11060015	8	F	1	2	450150578	X
156851799	11044079	23	M	1	0	X	514270240
156851800	11045612	23	F	1	1	X	514268779
156851801	11045612	23	M	1	0	X	514269769
156851802	11046164	23	F	1	1	X	514269873
156851805	11051114	23	M	1	0	X	514269412
156851809	11052182	23	M	1	0	X	514267751
156970534	11054025	55	F	1	1	X	X
156970535	11060204	56	M	1	0	X	514268804
157141447	11044844	14	F	1	2	450110702	X
157141448	11044844	12	F	1	2	450110702	X
157141451	11052433	14	F	1	2	450111632	X
157141453	11055130	46	M	1	0	X	513935082
157141454	11055130	38	F	1	1	X	X
157141456	11055130	12	F	1	2	450110845	X
157141458	11058884	38	F	1	1	X	X
157141460	11058884	12	F	1	2	450150578	X
157141461	11060937	46	M	1	0	X	514269445
157141462	11060937	38	F	1	1	X	X
157188077	11045829	51	M	1	0	X	514269768
157188078	11052561	51	M	1	0	X	514268953
157188079	11054978	51	M	1	0	X	514272907
157196245	11055060	94	F	1	0	X	X
157264044	11051538	12	M	1	2	450110845	X
157300242	11052794	60	F	1	0	X	514269042
157300245	11056168	62	M	1	1	X	514266158
157413354	11045144	51	M	1	0	X	514269638
157413355	11045144	16	F	1	2	450110702	X
157413356	11048407	51	M	1	0	X	514271168
157413357	11048407	16	F	1	2	450110845	X
157413361	11050724	16	F	1	2	450110845	X
157413366	11059438	51	M	1	0	X	514268707
157413367	11059438	16	F	1	2	450150577	X
157532881	11053787	45	F	1	1	X	514270404
157532884	11057856	45	F	1	1	X	514268765
157532885	11057856	45	M	1	0	X	514268522
157532887	11059752	45	F	1	1	X	514268522
157540102	11045006	24	M	1	2	X	X
157540103	11045006	51	F	1	1	X	514270240
157540104	11045006	56	M	1	0	X	514269766
157540110	11058311	56	M	1	0	X	513922128
157540111	11059450	24	M	1	2	X	X
157540113	11059450	56	M	1	0	X	513936935
157624055	11046874	35	M	1	0	X	514268289
157624057	11046874	3	F	1	2	X	X
157624060	11055698	35	M	1	0	X	514268116
157624062	11055698	3	F	1	2	X	X
157624063	11055698	33	F	1	1	X	514267752
157624632	11045526	51	F	1	2	X	514270174
157624634	11046341	51	F	1	2	X	514270512
157624635	11046462	67	M	1	0	X	X
157624637	11049357	67	M	1	0	X	X
157624640	11058524	51	F	1	2	X	514269445
157624641	11061992	67	M	1	0	X	X
157638875	11046246	66	F	1	1	X	514270454
157638876	11046246	70	M	1	0	X	X
157641888	11051926	83	F	1	0	X	X
157690124	11051467	83	M	1	0	X	X
157720447	11048299	63	F	1	1	X	X
157720455	11051269	63	F	1	1	X	X
157720458	11058135	65	M	1	0	X	X
157749991	11046315	38	M	1	1	X	514270862
157749992	11046315	34	F	1	0	X	514268070
157749993	11048480	38	M	1	1	X	514267998
157764341	11050873	18	F	1	2	X	X
157764342	11050873	38	F	1	1	X	514267752
157764345	11061944	18	F	1	2	X	X
157776544	11052769	80	M	1	0	X	X
157776546	11053807	80	M	1	0	X	X
157776547	11053807	72	F	1	1	X	X
157825303	11060174	47	M	1	1	X	X
157825306	11060458	50	F	1	0	X	514269445
157849082	11043976	69	F	1	0	X	X
157849083	11052928	69	F	1	0	X	X
157887903	11049890	84	F	1	0	X	X
157887904	11051200	84	F	1	0	X	X
157890757	11058290	43	F	1	0	X	514268873
157890759	11059693	43	F	1	0	X	514268806
157890760	11059693	16	F	1	2	450150577	X
157923951	11050340	26	M	1	0	X	514267985
157923953	11052320	26	M	1	0	X	514268309
157923954	11052320	27	F	1	1	X	514270670
157923956	11054792	27	F	1	1	X	514270454
157923957	11056530	26	M	1	0	X	514267469
157923964	11058905	27	F	1	1	X	513927329
158116978	11055568	66	M	1	1	X	514265933
158203415	11046803	57	F	1	2	X	X
158203417	11053838	57	F	1	2	X	X
158203422	11060796	88	F	1	0	X	X
158209387	11058501	59	M	1	0	X	X
158209388	11061827	59	M	1	0	X	X
158249295	11053125	30	F	1	1	X	X
158249297	11057154	30	F	1	1	X	X
158249298	11057154	36	M	1	0	X	X
158249299	11058341	30	F	1	1	X	X
158249301	11059813	30	F	1	1	X	X
158249302	11059813	36	M	1	0	X	X
158297165	11048779	5	F	1	2	X	X
158297166	11048779	34	F	1	0	X	514268035
158297167	11054755	5	F	1	2	X	X
158297168	11054755	34	F	1	0	X	514269331
158297169	11054983	5	F	1	2	X	X
158297170	11054983	34	F	1	0	X	514270862
158318031	11048976	43	M	1	0	X	514268771
158318035	11050473	43	M	1	0	X	514267765
158318037	11050473	16	F	1	2	450063600	514268289
158318038	11050473	37	F	1	1	X	514267988
158318039	11053802	43	M	1	0	X	514270119
158318041	11053802	16	F	1	2	450063600	514269995
158318042	11053802	37	F	1	1	X	514269809
158353712	11046717	39	M	1	1	X	514267984
158353714	11046717	8	M	1	2	450149079	X
158353715	11046717	10	F	1	2	450149079	X
158353718	11052295	32	F	1	0	X	514267988
158353720	11052295	10	F	1	2	450129160	X
158353721	11052295	13	F	1	2	450110845	X
158353723	11058642	32	F	1	0	X	514270068
158353726	11058642	13	F	1	2	450150578	X
158476845	11044503	52	M	1	0	X	514269072
158476846	11044503	38	F	1	1	X	514269766
158476847	11048834	52	M	1	0	X	514268108
158476851	11056019	52	M	1	0	X	514268289
158476852	11056019	38	F	1	1	X	514268232
158476853	11061418	52	M	1	0	X	514269445
158476856	11061722	38	F	1	1	X	514269445
158511713	11053641	57	F	1	0	X	514271540
158640102	11055173	37	M	1	0	X	514266656
158640103	11055173	14	F	1	2	450150577	X
158640105	11058838	33	F	1	1	X	X
158640106	11058838	37	M	1	0	X	514269445
158640108	11058838	14	F	1	2	450150577	X
158697663	11057759	10	M	1	2	450150578	X
158739936	11052490	73	F	1	0	X	X
158739937	11054838	73	F	1	0	X	X
158739938	11055287	73	F	1	0	X	X
158739939	11055567	73	F	1	0	X	X
158841635	11046189	74	M	1	0	X	X
158841637	11047792	74	M	1	0	X	X
159005364	11054120	47	M	1	0	X	514269586
159009061	11045529	49	M	1	1	X	506623189
159009064	11048627	51	F	1	0	X	514270908
159009068	11049544	51	F	1	0	X	514268152
159009071	11053038	49	M	1	1	X	514270454
159009072	11053038	51	F	1	0	X	514269605
159111476	11044504	69	F	1	0	X	514402501
159111479	11052339	75	M	1	10	X	514271176
159111481	11053389	75	M	1	10	X	514268951
159156069	11044722	67	M	1	0	X	X
159156070	11046434	67	M	1	0	X	X
159191936	11044638	72	M	1	0	X	X
159191940	11046702	72	M	1	0	X	X
159191941	11046835	72	M	1	0	X	X
159191944	11048432	72	M	1	0	X	X
159191946	11052229	72	M	1	0	X	X
159191948	11054807	72	M	1	0	X	X
159191952	11059390	72	M	1	0	X	X
159191953	11059590	72	M	1	0	X	X
159255676	11048119	52	M	1	0	X	X
159255677	11048119	44	F	1	1	X	X
159255680	11056204	44	F	1	1	X	X
159255681	11056204	16	F	1	2	450150577	X
159255684	11056573	16	F	1	2	450150577	X
159255686	11057158	44	F	1	1	X	X
159333724	11044876	43	F	1	1	X	X
159333727	11045680	43	F	1	1	X	X
159333729	11046284	5	F	1	2	450110701	X
159333731	11047766	45	M	1	0	X	514268806
159333732	11047766	5	F	1	2	450110701	X
159333735	11053226	5	F	1	2	450110701	X
159333737	11053780	45	M	1	0	X	514271010
159333738	11053780	5	F	1	2	450111632	X
159333740	11055507	45	M	1	0	X	514267833
159333741	11055507	5	F	1	2	450145390	X
159333742	11055507	43	F	1	1	X	X
159343986	11053750	80	M	1	0	X	X
159343988	11054916	80	M	1	0	X	X
159343989	11054916	76	M	1	3	X	X
159420953	11052984	57	F	1	0	X	X
159420954	11054367	57	F	1	0	X	X
159420955	11054767	57	F	1	0	X	X
159420957	11055305	57	F	1	0	X	X
159420958	11056544	57	F	1	0	X	X
159420959	11060945	57	F	1	0	X	X
159459335	11049568	42	M	1	0	X	514268174
159459337	11049568	19	F	1	2	X	514267791
159647126	11062261	23	M	1	1	X	514269388
159721702	11056007	63	M	1	0	X	514268812
159721703	11056007	59	F	1	1	X	514267964
159816534	11046183	59	F	1	1	X	514270454
159816535	11046183	61	M	1	0	X	514269490
159881229	11053739	68	M	1	0	X	X
159881232	11061495	68	M	1	0	X	X
159881233	11061495	34	M	1	2	X	514268707
159887504	11047734	6	F	1	2	450111632	X
159887508	11048877	6	F	1	2	450129160	X
159887512	11049092	6	F	1	2	450129160	X
159887519	11055556	35	F	1	1	X	X
159887521	11055556	9	M	1	2	450129160	X
159887522	11055556	35	M	1	0	X	514268522
159887523	11057744	35	F	1	1	X	X
159887524	11057744	6	F	1	2	450149079	X
159887525	11057744	9	M	1	2	450149079	X
159896317	11045335	8	M	2	5	450110701	X
159896320	11045335	22	F	2	2	X	514269702
159896323	11045593	8	M	2	5	450110701	X
159896324	11045593	20	M	1	2	X	X
159896331	11051545	17	F	1	2	450110845	X
159896332	11051545	22	F	2	2	X	514268119
159896333	11052796	45	F	1	1	X	514270697
159896334	11052796	60	M	1	0	X	X
159896338	11052796	22	F	2	2	X	514269045
159896339	11054073	45	F	1	1	X	514271732
159896344	11054073	22	F	2	2	X	514270454
159896346	11055754	60	M	1	0	X	X
159896348	11055754	20	M	1	2	X	X
159896350	11055754	22	F	2	2	X	514267411
159896351	11056678	45	F	1	1	X	514269445
159896352	11056678	60	M	1	0	X	X
159896354	11056678	20	M	1	2	X	X
159896355	11056678	17	F	1	2	450150577	X
159896361	11056828	17	F	1	2	450150577	X
159896362	11056828	22	F	2	2	X	514268807
159896363	11058417	45	F	1	1	X	514269445
159896364	11058417	60	M	1	0	X	X
159896365	11058417	8	M	2	5	450149079	X
159896366	11058417	20	M	1	2	X	X
159896367	11058417	17	F	1	2	450150577	X
159896368	11058417	22	F	2	2	X	514268762
159896370	11059122	60	M	1	0	X	X
159896372	11059122	20	M	1	2	X	X
159896373	11059122	17	F	1	2	450150577	X
159896374	11059122	22	F	2	2	X	513932845
159977805	11047206	45	M	1	1	X	514269812
159977806	11047206	40	F	1	0	X	514270670
160010963	11056890	60	F	1	1	X	514268752
160010964	11056890	62	M	1	0	X	514270403
160010965	11056890	29	M	1	2	X	X
160301717	11048523	58	F	1	0	X	X
160301718	11048523	61	M	1	1	X	X
160301720	11049289	61	M	1	1	X	X
160301723	11057632	58	F	1	0	X	X
160320194	11047459	57	M	1	0	X	514268002
160320195	11047459	54	F	1	1	X	514271561
160320196	11047459	19	M	1	2	X	X
160320197	11047486	24	M	1	2	X	514269725
160320199	11047486	54	F	1	1	X	514270670
160320202	11047985	57	M	1	0	X	514265817
160320203	11047985	54	F	1	1	X	514268238
160320204	11047985	19	M	1	2	X	X
160320206	11051121	57	M	1	0	X	514268308
160320209	11054290	24	M	1	2	X	514269936
160320211	11054290	54	F	1	1	X	513539836
160320212	11054290	19	M	1	2	X	X
160320214	11055295	57	M	1	0	X	514266504
160320215	11055295	54	F	1	1	X	514268357
160320216	11055295	19	M	1	2	X	X
160320217	11057020	24	M	1	2	X	514269830
160320218	11057020	57	M	1	0	X	514269845
160320219	11057020	54	F	1	1	X	514270837
160320223	11058612	54	F	1	1	X	514268863
160320224	11058612	19	M	1	2	X	X
160433659	11044814	73	M	1	0	X	X
160433662	11045468	73	M	1	0	X	X
160433665	11052644	73	M	1	0	X	X
160433666	11052644	39	M	1	2	X	514268522
160492886	11048741	31	M	1	0	X	514269856
160492889	11052299	31	M	1	0	X	514268257
160492890	11052299	12	F	1	2	450110845	X
160492891	11055433	2	M	1	2	X	X
160492892	11055433	31	M	1	0	X	514268737
160492893	11055433	12	F	1	2	450150578	X
160507201	11048043	49	M	1	0	X	514270058
160507202	11048043	46	F	1	1	X	514270908
