sp_id	sp_gq_id	age	sex
939354000	450036288	27	F
939354001	450036288	20	F
939354002	450036288	34	F
939354003	450036288	54	F
939354004	450036288	62	F
939354005	450036288	48	F
939354006	450036288	61	F
939354007	450036288	50	F
939848682	450036288	104	F
939848683	450036288	84	F
939848684	450036288	92	F
939848685	450036288	98	F
939848686	450036288	105	F
939848687	450036288	82	F
939848688	450036288	84	F
939848689	450036288	96	F
939848690	450036288	87	F
939848691	450036288	89	F
939848692	450036288	75	F
939848693	450036288	90	F
939848694	450036288	76	F
939848695	450036288	103	F
939848696	450036288	90	F
939848697	450036288	104	F
939848698	450036288	91	F
939848699	450036288	90	F
939848700	450036288	89	F
939848701	450036288	83	F
939848702	450036288	90	F
939848703	450036288	85	F
939848704	450036288	87	F
939848705	450036288	83	F
939848706	450036288	85	F
939848707	450036288	93	F
939848708	450036288	104	F
939848709	450036288	82	F
939848710	450036288	88	F
939848711	450036288	83	F
939848712	450036288	81	F
939848713	450036288	82	F
939848714	450036288	86	F
939848715	450036288	101	F
939848716	450036288	89	F
939848717	450036288	78	F
939848718	450036288	78	F
939848719	450036288	101	F
939848720	450036288	104	F
939848721	450036288	96	F
939848722	450036288	79	F
939848723	450036288	85	F
939848724	450036288	76	F
939848725	450036288	89	F
939848726	450036288	95	F
939848727	450036288	84	F
939848728	450036288	71	F
939848729	450036288	87	F
939848730	450036288	83	F
939848731	450036288	87	F
939848732	450036288	79	F
939848733	450036288	89	F
939848734	450036288	80	F
939848735	450036288	84	F
939848736	450036288	89	F
939848737	450036288	74	F
939848738	450036288	77	F
939848739	450036288	79	F
939848740	450036288	74	F
939848741	450036288	84	F
939848742	450036288	76	F
939848743	450036288	90	F
939848744	450036288	89	F
939848745	450036288	89	F
939848746	450036288	78	F
939848747	450036288	94	F
939848748	450036288	75	F
939848749	450036288	89	F
939848750	450036288	85	F
939848751	450036288	88	F
939848752	450036288	90	F
939848753	450036288	89	F
939848755	450036288	83	F
939848756	450036288	74	F
939848757	450036288	88	F
939848758	450036288	76	F
940606982	450036288	78	M
940606981	450036288	80	M
940606980	450036288	78	M
940606979	450036288	89	M
940606978	450036288	86	M
940606977	450036288	82	M
940606976	450036288	82	M
940606975	450036288	68	M
940606974	450036288	83	M
940606973	450036288	90	M
940606972	450036288	79	M
940606971	450036288	80	M
940606970	450036288	88	M
940606969	450036288	95	M
940606968	450036288	88	M
940606967	450036288	86	M
940606966	450036288	82	M
940606965	450036288	76	M
940606964	450036288	86	M
940606963	450036288	74	M
940606962	450036288	96	M
940606961	450036288	85	M
940606960	450036288	88	M
940606959	450036288	73	M
940606958	450036288	80	M
940606957	450036288	88	M
940606956	450036288	73	M
940606955	450036288	79	M
940606954	450036288	90	M
940606953	450036288	80	M
940606952	450036288	90	M
940606951	450036288	83	M
940606950	450036288	77	M
940606949	450036288	86	M
940606948	450036288	83	M
940606947	450036288	77	M
940606946	450036288	89	M
940606945	450036288	83	M
940606944	450036288	82	M
940606943	450036288	89	M
940606942	450036288	68	M
940606941	450036288	79	M
940606940	450036288	70	M
940606939	450036288	85	M
940606938	450036288	81	M
939848759	450036288	75	F
939848760	450036288	86	F
939848761	450036288	73	F
939848762	450036288	87	F
939848763	450036288	68	F
939848764	450036288	86	F
939848765	450036288	79	F
939848766	450036288	81	F
939848767	450036288	86	F
939848768	450036288	86	F
939848769	450036288	88	F
939848771	450036288	83	F
939848772	450036288	86	F
939848773	450036288	71	F
939848774	450036288	84	F
939848775	450036288	85	F
939848776	450036288	78	F
939848777	450036288	92	F
939848778	450036288	96	F
939848779	450036288	76	F
939848780	450036288	83	F
939848781	450036288	84	F
939848782	450036288	80	F
939848783	450036288	80	F
939848784	450036288	84	F
939848785	450036288	93	F
939848786	450036288	90	F
939848787	450036288	67	F
939848788	450036288	88	F
939848789	450036288	100	F
939848790	450036288	91	F
939848791	450036288	85	F
939848792	450036288	74	F
939848793	450036288	94	F
939848794	450036288	90	F
939848795	450036288	88	F
939848796	450036288	86	F
939848797	450036288	71	F
939848798	450036288	95	F
939848799	450036288	71	F
939848800	450036288	88	F
939848801	450036288	89	F
939848802	450036288	90	F
939848803	450036288	67	F
939848804	450036288	76	F
939848805	450036288	87	F
939848806	450036288	88	F
939848807	450036288	79	F
939848808	450036288	85	F
939848809	450036288	92	F
939612893	450030398	94	F
939612945	450030398	83	F
939612946	450030398	75	F
939612947	450030398	91	F
939612948	450030398	73	F
939612949	450030398	90	F
939612950	450030398	80	F
939612951	450030398	88	F
939612952	450030398	88	F
939612953	450030398	89	F
940514396	450030398	83	M
940514397	450030398	85	M
940514398	450030398	70	M
940514399	450030398	83	M
940514400	450030398	81	M
940514401	450030398	74	M
940514402	450030398	76	M
940514403	450030398	79	M
940514404	450030398	80	M
940514405	450030398	81	M
939612923	450030398	71	F
939612928	450030398	101	F
939612927	450030398	89	F
939612926	450030398	98	F
939612935	450030398	82	F
939376228	450030398	28	F
939376227	450030398	35	F
940514378	450030398	75	M
940514379	450030398	85	M
940514380	450030398	75	M
940514381	450030398	84	M
940514382	450030398	87	M
940514383	450030398	79	M
940514384	450030398	77	M
940514385	450030398	66	M
940514386	450030398	87	M
940514387	450030398	89	M
940514388	450030398	74	M
940514389	450030398	79	M
940514390	450030398	105	M
940514391	450030398	88	M
940514392	450030398	65	M
939376226	450030398	50	F
939376225	450030398	62	F
939376224	450030398	42	F
939612934	450030398	79	F
939612933	450030398	77	F
939612932	450030398	99	F
939612931	450030398	92	F
939612930	450030398	77	F
939612929	450030398	80	F
939376223	450030398	56	F
939612922	450030398	94	F
939612921	450030398	77	F
939612920	450030398	89	F
939612954	450030398	85	F
939612955	450030398	76	F
939612956	450030398	98	F
939612957	450030398	67	F
939612958	450030398	88	F
939612959	450030398	89	F
939612960	450030398	90	F
939612961	450030398	73	F
939612962	450030398	85	F
939612963	450030398	82	F
939612964	450030398	92	F
939612965	450030398	93	F
939612966	450030398	76	F
939612919	450030398	85	F
939612918	450030398	81	F
939612917	450030398	77	F
939612916	450030398	88	F
939612915	450030398	88	F
939612914	450030398	95	F
939612913	450030398	90	F
939612912	450030398	76	F
939612911	450030398	85	F
939612910	450030398	88	F
939612909	450030398	85	F
939612908	450030398	90	F
939612907	450030398	89	F
939612906	450030398	90	F
939612905	450030398	97	F
939612904	450030398	75	F
939612903	450030398	90	F
939612902	450030398	98	F
939612901	450030398	79	F
939376222	450030398	32	F
939612936	450030398	76	F
939612937	450030398	100	F
939612938	450030398	85	F
939612939	450030398	80	F
939612940	450030398	96	F
939612941	450030398	78	F
939612942	450030398	90	F
939612943	450030398	84	F
939612944	450030398	93	F
939612925	450030398	76	F
939612924	450030398	80	F
940514393	450030398	90	M
940514394	450030398	80	M
940514395	450030398	87	M
939612900	450030398	76	F
939612899	450030398	88	F
939612898	450030398	90	F
939612897	450030398	92	F
939612896	450030398	82	F
939612895	450030398	93	F
940319175	450030398	39	M
940319176	450030398	61	M
940319177	450030398	64	M
940319178	450030398	56	M
939612894	450030398	88	F
940699202	450042389	83	M
940086172	450042389	88	F
940086171	450042389	77	F
940086170	450042389	93	F
940086169	450042389	94	F
940086168	450042389	83	F
940086167	450042389	75	F
940086166	450042389	89	F
940086165	450042389	71	F
940086164	450042389	86	F
940086163	450042389	85	F
940086162	450042389	92	F
940086161	450042389	78	F
940086160	450042389	90	F
940086159	450042389	87	F
940086158	450042389	98	F
940086157	450042389	85	F
940086156	450042389	96	F
940086155	450042389	105	F
940086154	450042389	90	F
940086153	450042389	86	F
940086152	450042389	80	F
940086151	450042389	73	F
940086150	450042389	85	F
940086149	450042389	98	F
940086148	450042389	94	F
940086147	450042389	69	F
940086146	450042389	90	F
940086145	450042389	92	F
940086144	450042389	105	F
940086143	450042389	80	F
940086142	450042389	89	F
940086141	450042389	65	F
940086140	450042389	87	F
940086139	450042389	98	F
940086138	450042389	102	F
940086137	450042389	91	F
940086136	450042389	91	F
940086135	450042389	100	F
940086134	450042389	84	F
940086133	450042389	100	F
940086132	450042389	87	F
940086131	450042389	72	F
940086130	450042389	79	F
940086129	450042389	78	F
940086128	450042389	90	F
940086127	450042389	79	F
940086126	450042389	75	F
940086125	450042389	82	F
940086124	450042389	72	F
940086123	450042389	88	F
940086122	450042389	84	F
940086121	450042389	100	F
940086120	450042389	77	F
940086119	450042389	78	F
940086118	450042389	78	F
940086117	450042389	82	F
940086116	450042389	86	F
940086115	450042389	88	F
940086114	450042389	70	F
940086113	450042389	85	F
940086112	450042389	87	F
940086111	450042389	93	F
940086110	450042389	77	F
940086109	450042389	82	F
940086108	450042389	86	F
940086107	450042389	76	F
940086106	450042389	96	F
940699229	450042389	82	M
940699228	450042389	65	M
940699227	450042389	69	M
940699226	450042389	78	M
940699225	450042389	73	M
940699224	450042389	79	M
940699223	450042389	89	M
940699222	450042389	85	M
940699221	450042389	70	M
940699220	450042389	69	M
940699219	450042389	83	M
940699218	450042389	86	M
940699217	450042389	68	M
940699216	450042389	79	M
940699215	450042389	68	M
940699214	450042389	88	M
940384677	450042389	45	M
940699213	450042389	77	M
940699212	450042389	81	M
940699211	450042389	83	M
940699210	450042389	70	M
940699209	450042389	82	M
940699208	450042389	97	M
940699207	450042389	82	M
940699206	450042389	87	M
940384678	450042389	56	M
940384679	450042389	58	M
939320968	450042389	47	F
939320967	450042389	55	F
939320966	450042389	30	F
939320965	450042389	48	F
939320964	450042389	62	F
939320963	450042389	55	F
940086179	450042389	83	F
940086178	450042389	85	F
940086177	450042389	102	F
940086176	450042389	76	F
940086175	450042389	93	F
940086174	450042389	83	F
940086173	450042389	75	F
940699205	450042389	80	M
940699204	450042389	86	M
940699203	450042389	74	M
939612199	450030399	83	F
939612198	450030399	78	F
939612215	450030399	98	F
939612216	450030399	83	F
939612217	450030399	98	F
939612197	450030399	81	F
939612218	450030399	83	F
939612196	450030399	85	F
939612219	450030399	101	F
939612226	450030399	87	F
939612223	450030399	89	F
939612213	450030399	86	F
939612212	450030399	86	F
939612211	450030399	105	F
939612210	450030399	98	F
940514181	450030399	75	M
940514180	450030399	85	M
939376165	450030399	28	F
940514182	450030399	65	M
939612220	450030399	90	F
939612214	450030399	81	F
939612221	450030399	90	F
940514179	450030399	100	M
940514178	450030399	81	M
939612205	450030399	85	F
939612206	450030399	76	F
939612207	450030399	70	F
939612208	450030399	97	F
939612209	450030399	85	F
939612239	450030399	79	F
939612238	450030399	76	F
939612237	450030399	85	F
939612236	450030399	83	F
939612235	450030399	86	F
939612234	450030399	99	F
939612233	450030399	70	F
939612232	450030399	75	F
939612231	450030399	96	F
939612230	450030399	75	F
939612229	450030399	99	F
939612228	450030399	86	F
939612227	450030399	85	F
940514177	450030399	82	M
940514176	450030399	86	M
940514175	450030399	98	M
940514174	450030399	74	M
940514173	450030399	79	M
939612222	450030399	87	F
939612204	450030399	88	F
939612203	450030399	85	F
939612202	450030399	91	F
939612201	450030399	84	F
939612224	450030399	83	F
939612225	450030399	89	F
939612195	450030399	68	F
939612194	450030399	90	F
940319122	450030399	35	M
939612200	450030399	75	F
940753573	450046401	87	M
940753572	450046401	77	M
940753571	450046401	90	M
940212258	450046401	95	F
940212257	450046401	81	F
940212256	450046401	97	F
940212254	450046401	77	F
940212255	450046401	65	F
940212253	450046401	87	F
940212252	450046401	75	F
940212251	450046401	90	F
940212250	450046401	89	F
940212249	450046401	90	F
940212248	450046401	74	F
940212247	450046401	90	F
940212246	450046401	76	F
940212245	450046401	86	F
939305095	450046401	57	F
939305096	450046401	61	F
940212244	450046401	89	F
940212286	450046401	87	F
940212285	450046401	78	F
940212284	450046401	88	F
940212283	450046401	80	F
940212282	450046401	87	F
940212281	450046401	83	F
940212280	450046401	68	F
940212279	450046401	94	F
940212278	450046401	87	F
940212277	450046401	88	F
940212276	450046401	98	F
940212275	450046401	90	F
940212274	450046401	85	F
940212273	450046401	77	F
940212272	450046401	74	F
940212243	450046401	87	F
940212242	450046401	93	F
940212241	450046401	85	F
940212240	450046401	75	F
940212239	450046401	94	F
940212238	450046401	79	F
940212271	450046401	76	F
940212270	450046401	88	F
940212269	450046401	83	F
940212237	450046401	83	F
940212268	450046401	78	F
940212267	450046401	70	F
940212266	450046401	94	F
940212265	450046401	92	F
940212264	450046401	79	F
940753569	450046401	91	M
940212263	450046401	103	F
940212262	450046401	90	F
940212261	450046401	71	F
940212260	450046401	104	F
940212259	450046401	88	F
940753570	450046401	88	M
940753581	450046401	89	M
940753580	450046401	82	M
940753579	450046401	77	M
940753578	450046401	76	M
940753577	450046401	89	M
940753576	450046401	81	M
940753575	450046401	90	M
940753574	450046401	98	M
942534940	450021827	20	M
942534899	450021827	15	M
942534900	450021827	17	M
942534901	450021827	17	M
942534902	450021827	14	M
942534903	450021827	13	M
942534904	450021827	15	M
942534905	450021827	17	M
942534906	450021827	15	M
942534907	450021827	15	M
942534908	450021827	17	M
942534909	450021827	16	M
942534910	450021827	17	M
942534911	450021827	17	M
942534912	450021827	16	M
942534913	450021827	16	M
942534914	450021827	17	M
942534915	450021827	17	M
942534916	450021827	14	M
942534917	450021827	17	M
942534918	450021827	17	M
942534919	450021827	17	M
942534920	450021827	13	M
942534921	450021827	16	M
942534922	450021827	16	M
942534923	450021827	17	M
942534924	450021827	14	M
942534925	450021827	16	M
942534926	450021827	16	M
942534927	450021827	16	M
942534928	450021827	17	M
942534929	450021827	17	M
942534930	450021827	15	M
942534931	450021827	17	M
942534932	450021827	17	M
942534933	450021827	17	M
942534934	450021827	16	M
942534935	450021827	17	M
942534936	450021827	17	M
942534937	450021827	17	M
942534938	450021827	16	M
942534939	450021827	17	M
942534941	450021827	51	M
942534942	450021827	50	M
942534943	450021827	33	M
942534944	450021827	53	M
942534945	450021827	21	M
942534946	450021827	38	M
942534947	450021827	37	M
942534948	450021827	37	M
942534949	450021827	36	M
942534950	450021827	60	M
942534951	450021827	21	M
942534957	450021828	16	F
942534955	450021828	15	F
942534954	450021828	17	F
942534964	450021828	15	F
942534963	450021828	15	F
942534962	450021828	17	F
942534961	450021828	17	F
942534960	450021828	17	F
942534959	450021828	17	F
942534958	450021828	17	F
942534956	450021828	16	F
942534953	450021828	15	F
942534952	450021828	17	F
942534966	450021828	37	F
942534965	450021828	38	F
939305087	450046402	60	F
939305088	450046402	62	F
939305089	450046402	45	F
939305090	450046402	62	F
939305091	450046402	33	F
939305092	450046402	48	F
940409212	450046402	38	M
940409211	450046402	59	M
942534892	450021829	50	M
942534894	450021829	32	M
942534895	450021829	31	M
942534891	450021829	16	M
942534893	450021829	32	M
942534898	450021830	46	F
942534897	450021830	30	F
942534896	450021830	16	F
938299279	450004572	19	F
938299278	450004572	19	M
938299277	450004572	25	M
938299276	450004572	24	M
938299275	450004572	19	M
938299274	450004572	18	M
938299273	450004572	23	M
938299272	450004572	19	M
938299271	450004572	23	M
938299270	450004572	20	M
938299269	450004572	19	M
938299268	450004572	19	M
938299267	450004572	19	M
938299266	450004572	18	M
938299265	450004572	21	M
938299264	450004572	18	M
938299263	450004572	19	M
938299262	450004572	25	M
938299261	450004572	19	M
938299260	450004572	18	M
938299259	450004572	18	M
938299258	450004572	22	M
938299257	450004572	20	M
